2019-07-15 12:27:03.298392 +0200 CEST m=+18.169052789,20628,21332.057971
2019-07-15 12:27:03.551165 +0200 CEST m=+18.421824936,7410,21133.171429
2019-07-15 12:27:03.808436 +0200 CEST m=+18.679094450,6221,20923.140845
2019-07-15 12:27:04.064112 +0200 CEST m=+18.934768259,6254,20719.402778
2019-07-15 12:27:04.318875 +0200 CEST m=+19.189529953,18466,20688.534247
2019-07-15 12:27:04.575458 +0200 CEST m=+19.446111116,55468,21158.527027
2019-07-15 12:27:04.826688 +0200 CEST m=+19.697339643,43881,21461.493333
2019-07-15 12:27:05.087128 +0200 CEST m=+19.957778595,45592,21779.000000
2019-07-15 12:27:05.338651 +0200 CEST m=+20.209299601,27811,21857.337662
2019-07-15 12:27:05.592718 +0200 CEST m=+20.463364869,20841,21844.307692
2019-07-15 12:27:05.848007 +0200 CEST m=+20.718653202,20913,21832.518987
2019-07-15 12:27:06.106248 +0200 CEST m=+20.976892747,38601,22042.125000
2019-07-15 12:27:06.361428 +0200 CEST m=+21.232070543,57753,22483.000000
2019-07-15 12:27:06.615604 +0200 CEST m=+21.486245286,34375,22628.024390
2019-07-15 12:27:06.869246 +0200 CEST m=+21.739885722,17681,22568.421687
2019-07-15 12:27:07.129147 +0200 CEST m=+21.999785231,13158,22456.392857
2019-07-15 12:27:07.380861 +0200 CEST m=+22.251497889,13073,22346.000000
2019-07-15 12:27:07.634965 +0200 CEST m=+22.505600247,21704,22338.534884
2019-07-15 12:27:07.895189 +0200 CEST m=+22.765822852,7365,22166.425287
2019-07-15 12:27:08.151542 +0200 CEST m=+23.022174208,5578,21977.920455
2019-07-15 12:27:08.405267 +0200 CEST m=+23.275897202,5412,21791.786517
2019-07-15 12:27:08.657639 +0200 CEST m=+23.528267627,7052,21628.011111
2019-07-15 12:27:08.916604 +0200 CEST m=+23.787231424,6162,21458.054945
2019-07-15 12:27:09.171832 +0200 CEST m=+24.042458260,7019,21301.108696
2019-07-15 12:27:09.426208 +0200 CEST m=+24.296831906,7387,21151.494624
2019-07-15 12:27:09.678368 +0200 CEST m=+24.548990597,5581,20985.851064
2019-07-15 12:27:09.938268 +0200 CEST m=+24.808889184,9203,20861.821053
2019-07-15 12:27:10.191188 +0200 CEST m=+25.061808000,6268,20709.802083
2019-07-15 12:27:10.44649 +0200 CEST m=+25.317108688,5726,20555.329897
2019-07-15 12:27:10.700771 +0200 CEST m=+25.571387756,6137,20408.204082
2019-07-15 12:27:10.961241 +0200 CEST m=+25.831855636,6394,20266.646465
2019-07-15 12:27:11.215591 +0200 CEST m=+26.086204554,5460,20118.580000
2019-07-15 12:27:11.467816 +0200 CEST m=+26.338427665,6682,19985.544554
2019-07-15 12:27:11.723999 +0200 CEST m=+26.594609478,6903,19857.284314
2019-07-15 12:27:11.981608 +0200 CEST m=+26.852217078,7634,19738.611650
2019-07-15 12:27:12.237949 +0200 CEST m=+27.108555989,7709,19622.942308
2019-07-15 12:27:12.488934 +0200 CEST m=+27.359539972,6234,19495.428571
2019-07-15 12:27:12.7493 +0200 CEST m=+27.619904131,10803,19413.424528
2019-07-15 12:27:13.003343 +0200 CEST m=+27.873945646,5679,19285.065421
2019-07-15 12:27:13.254627 +0200 CEST m=+28.125227901,6214,19164.037037
2019-07-15 12:27:13.510267 +0200 CEST m=+28.380867202,6568,19048.477064
2019-07-15 12:27:13.765707 +0200 CEST m=+28.636305664,6269,18932.300000
2019-07-15 12:27:14.021058 +0200 CEST m=+28.891655154,5011,18806.882883
2019-07-15 12:27:14.278242 +0200 CEST m=+29.148837059,5361,18686.830357
2019-07-15 12:27:14.531968 +0200 CEST m=+29.402561565,6653,18580.336283
2019-07-15 12:27:14.78714 +0200 CEST m=+29.657732489,5753,18467.815789
2019-07-15 12:27:15.043553 +0200 CEST m=+29.914143846,5903,18358.556522
2019-07-15 12:27:15.303051 +0200 CEST m=+30.173640350,7196,18262.327586
2019-07-15 12:27:15.553199 +0200 CEST m=+30.423786686,6419,18161.102564
2019-07-15 12:27:15.812083 +0200 CEST m=+30.682668711,6713,18064.084746
2019-07-15 12:27:16.063392 +0200 CEST m=+30.933976585,20169,18081.773109
2019-07-15 12:27:16.31355 +0200 CEST m=+31.184133035,17120,18073.758333
2019-07-15 12:27:16.567876 +0200 CEST m=+31.438456971,17000,18064.884298
2019-07-15 12:27:16.823571 +0200 CEST m=+31.694151135,14938,18039.254098
2019-07-15 12:27:17.079723 +0200 CEST m=+31.950301251,7298,17951.926829
2019-07-15 12:27:17.334874 +0200 CEST m=+32.205451278,5292,17849.830645
2019-07-15 12:27:17.588391 +0200 CEST m=+32.458966675,5600,17751.832000
2019-07-15 12:27:17.845398 +0200 CEST m=+32.715971670,5333,17653.269841
2019-07-15 12:27:18.099328 +0200 CEST m=+32.969900355,3975,17545.566929
2019-07-15 12:27:18.355335 +0200 CEST m=+33.225905835,10182,17488.039062
2019-07-15 12:27:18.61208 +0200 CEST m=+33.482649095,18083,17492.651163
2019-07-15 12:27:18.877775 +0200 CEST m=+33.748342672,12918,17457.461538
2019-07-15 12:27:19.134557 +0200 CEST m=+34.005122515,8881,17391.992366
2019-07-15 12:27:19.387414 +0200 CEST m=+34.257978125,7572,17317.598485
2019-07-15 12:27:19.642041 +0200 CEST m=+34.512604325,7485,17243.669173
2019-07-15 12:27:19.900755 +0200 CEST m=+34.771316084,7246,17169.059701
2019-07-15 12:27:20.155249 +0200 CEST m=+35.025808610,7874,17100.207407
2019-07-15 12:27:20.409725 +0200 CEST m=+35.280283043,7914,17032.661765
2019-07-15 12:27:20.667209 +0200 CEST m=+35.537766059,9045,16974.357664
2019-07-15 12:27:20.921909 +0200 CEST m=+35.792464502,9823,16922.536232
2019-07-15 12:27:21.172949 +0200 CEST m=+36.043502666,6842,16850.014388
2019-07-15 12:27:21.42786 +0200 CEST m=+36.298412340,6470,16775.871429
2019-07-15 12:27:21.683038 +0200 CEST m=+36.553588157,5454,16695.574468
2019-07-15 12:27:21.940682 +0200 CEST m=+36.811230760,4126,16607.056338
2019-07-15 12:27:22.193955 +0200 CEST m=+37.064502117,4066,16519.356643
2019-07-15 12:27:22.455171 +0200 CEST m=+37.325716805,4240,16434.083333
2019-07-15 12:27:22.705707 +0200 CEST m=+37.576252010,6489,16365.496552
2019-07-15 12:27:22.962538 +0200 CEST m=+37.833080855,5926,16293.993151
2019-07-15 12:27:23.221436 +0200 CEST m=+38.091977660,4636,16214.687075
2019-07-15 12:27:23.48403 +0200 CEST m=+38.354569568,6582,16149.601351
2019-07-15 12:27:23.738455 +0200 CEST m=+38.608993535,6494,16084.798658
2019-07-15 12:27:23.998156 +0200 CEST m=+38.868692554,6850,16023.233333
2019-07-15 12:27:24.253644 +0200 CEST m=+39.124178999,5376,15952.721854
