2019-07-17 10:36:12.036926 +0200 CEST m=+18.111548521,2833,3269.971014
2019-07-17 10:36:12.291764 +0200 CEST m=+18.366385872,572,3231.428571
2019-07-17 10:36:12.547922 +0200 CEST m=+18.622542386,3790,3239.295775
2019-07-17 10:36:12.803458 +0200 CEST m=+18.878076610,4957,3263.152778
2019-07-17 10:36:13.058416 +0200 CEST m=+19.133033354,4326,3277.712329
2019-07-17 10:36:13.314863 +0200 CEST m=+19.389479347,4959,3300.432432
2019-07-17 10:36:13.568905 +0200 CEST m=+19.643520377,3860,3307.893333
2019-07-17 10:36:13.825058 +0200 CEST m=+19.899671661,6940,3355.684211
2019-07-17 10:36:14.081183 +0200 CEST m=+20.155795279,9791,3439.259740
2019-07-17 10:36:14.332893 +0200 CEST m=+20.407504433,17199,3615.666667
2019-07-17 10:36:14.589203 +0200 CEST m=+20.663812474,16756,3782.000000
2019-07-17 10:36:14.8416 +0200 CEST m=+20.916208888,10870,3870.600000
2019-07-17 10:36:15.100901 +0200 CEST m=+21.175507823,22355,4098.802469
2019-07-17 10:36:15.357634 +0200 CEST m=+21.432239436,17343,4260.317073
2019-07-17 10:36:15.613678 +0200 CEST m=+21.688282115,14970,4389.349398
2019-07-17 10:36:15.864802 +0200 CEST m=+21.939405320,14123,4505.226190
2019-07-17 10:36:16.124436 +0200 CEST m=+22.199037948,26930,4769.047059
2019-07-17 10:36:16.376044 +0200 CEST m=+22.450645188,13878,4874.965116
2019-07-17 10:36:16.629689 +0200 CEST m=+22.704288671,10493,4939.540230
2019-07-17 10:36:16.886525 +0200 CEST m=+22.961123323,13200,5033.409091
2019-07-17 10:36:17.146372 +0200 CEST m=+23.220968925,11933,5110.932584
2019-07-17 10:36:17.399617 +0200 CEST m=+23.474212587,14699,5217.466667
2019-07-17 10:36:17.6552 +0200 CEST m=+23.729794192,11746,5289.208791
2019-07-17 10:36:17.911211 +0200 CEST m=+23.985803578,7913,5317.728261
2019-07-17 10:36:18.163572 +0200 CEST m=+24.238163532,2367,5286.000000
2019-07-17 10:36:18.42175 +0200 CEST m=+24.496340295,5388,5287.085106
2019-07-17 10:36:18.675021 +0200 CEST m=+24.749609837,669,5238.473684
2019-07-17 10:36:18.934124 +0200 CEST m=+25.008711458,1785,5202.500000
2019-07-17 10:36:19.185544 +0200 CEST m=+25.260130424,2921,5178.979381
2019-07-17 10:36:19.444325 +0200 CEST m=+25.518909908,3696,5163.846939
2019-07-17 10:36:19.698101 +0200 CEST m=+25.772685402,1964,5131.525253
2019-07-17 10:36:19.954536 +0200 CEST m=+26.029118521,9119,5171.400000
2019-07-17 10:36:20.208954 +0200 CEST m=+26.283535645,1348,5133.544554
2019-07-17 10:36:20.465868 +0200 CEST m=+26.540448559,7074,5152.568627
2019-07-17 10:36:20.722139 +0200 CEST m=+26.796717548,10056,5200.174757
2019-07-17 10:36:20.972666 +0200 CEST m=+27.047243026,7369,5221.028846
2019-07-17 10:36:21.230951 +0200 CEST m=+27.305527651,809,5179.009524
2019-07-17 10:36:21.488333 +0200 CEST m=+27.562907478,879,5138.443396
2019-07-17 10:36:21.73865 +0200 CEST m=+27.813223359,1402,5103.523364
2019-07-17 10:36:21.996736 +0200 CEST m=+28.071308393,1855,5073.444444
